INFO:root:База данных инициализирована
INFO:root:API сервер запущен на порту 8080
INFO:root:Бот запущен
INFO:aiogram.dispatcher:Start polling
INFO:aiogram.dispatcher:Run polling for bot @four_zero_bot id=8451254918 - '0000'
INFO:aiohttp.access:162.142.125.199 [04/Mar/2026:23:57:24 +0000] "GET /favicon.ico HTTP/1.1" 404 192 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
INFO:aiohttp.access:185.16.39.146 [04/Mar/2026:23:58:32 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.206 [04/Mar/2026:23:58:45 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:103.252.88.228 [05/Mar/2026:00:02:00 +0000] "GET /../../../../../../../../../../root/.bash_history HTTP/1.1" 404 192 "-" "curl/7.68.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:02:30 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 OPR/95.0.0.0 (Edition Yx 05)"
INFO:aiohttp.access:204.76.203.8 [05/Mar/2026:00:03:11 +0000] "GET /geoserver/wfs?request=ListStoredQueries&service=wfs&version=2.0.0 HTTP/1.1" 404 173 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:05:09 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:05:10 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:06:51 +0000] "GET /webui/ HTTP/1.1" 404 173 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:08:20 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:09:37 +0000] "GET /favicon.ico HTTP/1.1" 404 173 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.70"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:09:53 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:10:52 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 OPR/95.0.0.0 (Edition Yx 05)"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:12:12 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:13:30 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:16:09 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:17:51 +0000] "GET / HTTP/1.1" 200 239 "ENGLISHCOURS.RU" "Mozilla/5.0 (compatible; BackupLand/1.0; https://go.backupland.com/; Domain check for viruses;)"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:17:59 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:20:21 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:20:46 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:21:17 +0000] "GET /geoserver/web/ HTTP/1.1" 404 173 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0"
INFO:aiohttp.access:204.76.203.212 [05/Mar/2026:00:22:36 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
INFO:aiohttp.access:204.76.203.8 [05/Mar/2026:00:23:31 +0000] "GET /geoserver/wfs?request=ListStoredQueries&service=wfs&version=2.0.0 HTTP/1.1" 404 173 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:23:35 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:25:08 +0000] "GET /.git/config HTTP/1.1" 404 173 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:25:55 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:27:44 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:27:45 +0000] "PROPFIND / HTTP/1.1" 405 208 "http://5.129.195.48:443/" "-"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:27:55 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:32:08 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:32:14 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:35:56 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
ERROR:aiohttp.server:Error handling request
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/aiohttp/web_protocol.py", line 350, in data_received
    messages, upgraded, tail = self._request_parser.feed_data(data)
  File "aiohttp/_http_parser.pyx", line 557, in aiohttp._http_parser.HttpParser.feed_data
aiohttp.http_exceptions.BadStatusLine: 400, message:
  Invalid method encountered:

    b'\x16\x03\x01\x01\x0c\x01'
      ^
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "UNKNOWN / HTTP/1.0" 400 225 "-" "-"
ERROR:aiohttp.server:Error handling request
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/aiohttp/web_protocol.py", line 350, in data_received
    messages, upgraded, tail = self._request_parser.feed_data(data)
  File "aiohttp/_http_parser.pyx", line 557, in aiohttp._http_parser.HttpParser.feed_data
aiohttp.http_exceptions.BadStatusLine: 400, message:
  Invalid method encountered:

    b'\x16\x03\x01\x01\x0c\x01'
      ^
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "UNKNOWN / HTTP/1.0" 400 225 "-" "-"
ERROR:aiohttp.server:Error handling request
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/aiohttp/web_protocol.py", line 350, in data_received
    messages, upgraded, tail = self._request_parser.feed_data(data)
  File "aiohttp/_http_parser.pyx", line 557, in aiohttp._http_parser.HttpParser.feed_data
aiohttp.http_exceptions.BadStatusLine: 400, message:
  Invalid method encountered:

    b'\x16\x03\x01\x01\x0c\x01'
      ^
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "UNKNOWN / HTTP/1.0" 400 225 "-" "-"
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "GET /..%5C..%5C..%5C..%5C..%5C..%5Cetc%5Cpasswd HTTP/1.1" 404 192 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
ERROR:aiohttp.server:Error handling request
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/aiohttp/web_protocol.py", line 350, in data_received
    messages, upgraded, tail = self._request_parser.feed_data(data)
  File "aiohttp/_http_parser.pyx", line 557, in aiohttp._http_parser.HttpParser.feed_data
aiohttp.http_exceptions.BadStatusLine: 400, message:
  Invalid method encountered:

    b'\x16\x03\x01\x01\x0c\x01'
      ^
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "UNKNOWN / HTTP/1.0" 400 225 "-" "-"
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "GET /..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1" 404 192 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
ERROR:aiohttp.server:Error handling request
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/aiohttp/web_protocol.py", line 350, in data_received
    messages, upgraded, tail = self._request_parser.feed_data(data)
  File "aiohttp/_http_parser.pyx", line 557, in aiohttp._http_parser.HttpParser.feed_data
aiohttp.http_exceptions.BadStatusLine: 400, message:
  Invalid method encountered:

    b'\x16\x03\x01\x01\x0c\x01'
      ^
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "UNKNOWN / HTTP/1.0" 400 225 "-" "-"
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "GET /%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd HTTP/1.1" 404 192 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "GET /etc/passwd HTTP/1.1" 404 192 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
INFO:aiohttp.access:204.76.203.73 [05/Mar/2026:00:36:21 +0000] "GET ////etc/passwd HTTP/1.1" 404 192 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:37:43 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.18 [05/Mar/2026:00:38:01 +0000] "GET / HTTP/1.1" 200 239 "-" "-"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:39:44 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:104.164.8.29 [05/Mar/2026:00:40:06 +0000] "GET /login HTTP/1.1" 404 173 "-" "Go-http-client/1.1"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:42:12 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:47:33 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.212 [05/Mar/2026:00:48:40 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:49:14 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:45.194.92.25 [05/Mar/2026:00:49:14 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:00:52:49 +0000] "HEAD /war.tar.gz HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:53:06 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:00:53:28 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.18 [05/Mar/2026:00:55:33 +0000] "GET /bins/ HTTP/1.1" 404 173 "-" "-"
INFO:aiohttp.access:204.76.203.18 [05/Mar/2026:00:59:11 +0000] "GET /bin/ HTTP/1.1" 404 173 "-" "-"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:00:59:44 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:00:06 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:01:03:11 +0000] "GET / HTTP/1.1" 200 239 "http://4-0.xn--p1ai" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
ERROR:aiohttp.server:Error handling request
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/aiohttp/web_protocol.py", line 350, in data_received
    messages, upgraded, tail = self._request_parser.feed_data(data)
  File "aiohttp/_http_parser.pyx", line 557, in aiohttp._http_parser.HttpParser.feed_data
aiohttp.http_exceptions.BadStatusLine: 400, message:
  Invalid method encountered:

    b'\x16\x03\x01'
      ^
INFO:aiohttp.access:205.210.31.239 [05/Mar/2026:01:03:44 +0000] "UNKNOWN / HTTP/1.0" 400 213 "-" "-"
ERROR:aiohttp.server:Error handling request
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/aiohttp/web_protocol.py", line 350, in data_received
    messages, upgraded, tail = self._request_parser.feed_data(data)
  File "aiohttp/_http_parser.pyx", line 557, in aiohttp._http_parser.HttpParser.feed_data
aiohttp.http_exceptions.BadStatusLine: 400, message:
  Invalid method encountered:

    b'\x16\x03\x01'
      ^
INFO:aiohttp.access:205.210.31.239 [05/Mar/2026:01:03:44 +0000] "UNKNOWN / HTTP/1.0" 400 213 "-" "-"
INFO:aiohttp.access:104.164.8.29 [05/Mar/2026:01:05:03 +0000] "GET /login HTTP/1.1" 404 173 "-" "Go-http-client/1.1"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:05:34 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:01:06:47 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:85.142.100.105 [05/Mar/2026:01:08:21 +0000] "GET / HTTP/1.1" 200 258 "-" "Mozilla/5.0 (compatible; CyberOKInspect/1.0; +https://www.cyberok.ru/policy.html)"
INFO:aiohttp.access:85.142.100.105 [05/Mar/2026:01:08:21 +0000] "GET /favicon.ico HTTP/1.1" 404 192 "-" "Mozilla/5.0 (compatible; CyberOKInspect/1.0; +https://www.cyberok.ru/policy.html)"
INFO:aiohttp.access:85.142.100.105 [05/Mar/2026:01:09:11 +0000] "GET / HTTP/1.1" 200 258 "-" "Mozilla/5.0 (compatible; CyberOKInspect/1.0; +https://www.cyberok.ru/policy.html)"
INFO:aiohttp.access:85.142.100.105 [05/Mar/2026:01:09:11 +0000] "GET /favicon.ico HTTP/1.1" 404 192 "-" "Mozilla/5.0 (compatible; CyberOKInspect/1.0; +https://www.cyberok.ru/policy.html)"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:10:48 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.212 [05/Mar/2026:01:13:58 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:01:14:10 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:18:03 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.18 [05/Mar/2026:01:19:04 +0000] "GET /backup/ HTTP/1.1" 404 173 "-" "-"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:01:19:30 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:21:33 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:01:28:08 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:28:24 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /fhirproxy/api/fhir/r4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /fhir/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /baseR4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /baseR5/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /baseR2/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /baseR3/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /r5/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /r4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /r3/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /r2/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /baseDstu2/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /baseDstu3/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /fhir-server/api/v4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /v1/uscore/R4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:56 +0000] "GET /fhir/r4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /r2/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /baseDstu3/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /fhir-server/api/v4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /r4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /baseDstu2/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /r3/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /r5/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /baseR3/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /fhir/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /fhir/r4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /v1/uscore/R4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /baseR2/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /baseR4/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:28:58 +0000] "GET /baseR5/metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:193.174.89.19 [05/Mar/2026:01:29:01 +0000] "GET /metadata HTTP/1.1" 404 173 "-" "fhms-its-research-scanner/1.0 (+https://fb02itsscan02.fh-muenster.de)"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:01:30:35 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:01:34:04 +0000] "GET /developmentserver/metadatauploader HTTP/1.1" 404 173 "-" "Mozilla/5.0 zgrab/0.x"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:01:34:26 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.8 [05/Mar/2026:01:34:32 +0000] "GET /geoserver/wfs?request=ListStoredQueries&service=wfs&version=2.0.0 HTTP/1.1" 404 173 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:35:21 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:01:36:47 +0000] "GET / HTTP/1.1" 200 239 "http://5.129.195.48" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:01:38:38 +0000] "GET /wp-login.php HTTP/1.1" 404 173 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:39:07 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:204.76.203.212 [05/Mar/2026:01:40:11 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:01:40:28 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:127.0.0.1 [05/Mar/2026:01:40:28 +0000] "PROPFIND / HTTP/1.1" 405 208 "http://5.129.195.48:443/" "-"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:01:41:51 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:185.16.39.146 [05/Mar/2026:01:46:29 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
INFO:aiohttp.access:45.194.92.25 [05/Mar/2026:01:48:15 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
INFO:aiohttp.access:204.76.203.206 [05/Mar/2026:01:48:34 +0000] "GET / HTTP/1.1" 200 239 "-" "Mozilla/5.0"
